time,open,high,low,close
1607558400,1775.45,1780.63,1771.87,1776.21
1607644800,1779.01,1784.8101,1771.42,1782.01
1607904000,1785.0699,1804.84,1784.99,1790.52
1607990400,1787.8199,1790.5699,1778.65,1782.05
1608076800,1792.92,1796.8199,1784.7,1786.83
1608163200,1786.8101,1794.21,1781.03,1792.58
1608249600,1791.09,1796.84,1787.1899,1793.24
1608508800,1798.16,1804.22,1779.1,1789.05
1608595200,1774.4301,1777.3199,1755.3,1761.12
1608681600,1769.15,1769.38,1757.52,1765.21
1608768000,1774.23,1783.21,1770.8101,1774.27
1608854400,1777.26,1780.1,1775.16,1778.41
1609113600,1781.99,1788.04,1779.36,1788.04
1609200000,1793.83,1819.46,1792.83,1819.1801
1609286400,1812.3101,1816.14,1801.17,1804.6801
1609718400,1810.45,1811.6801,1776.6,1794.59
1609804800,1788.63,1797.12,1784.8,1791.22
1609891200,1790.86,1802.98,1789.6801,1796.1801
1609977600,1816.26,1837.5,1816.26,1826.3
1610064000,1832.6801,1854.9399,1829.05,1854.9399
1610409600,1847.98,1860.78,1841.91,1857.9399
1610496000,1852.9301,1867.23,1852.15,1864.4
1610582400,1860.3199,1885.9301,1859.28,1873.28
1610668800,1875.3101,1876.58,1855.01,1856.61
1610928000,1844.09,1851.97,1839.6801,1845.49
1611014400,1850.45,1860.6899,1848.15,1855.84
1611100800,1860.67,1860.95,1840.5,1849.58
1611187200,1858.1,1869.8101,1856.14,1860.64
1611273600,1848.79,1859.38,1848.4,1856.64
1611532800,1862.88,1863.22,1854.02,1862
1611619200,1853.64,1858.4399,1847.85,1848
1611705600,1856.9301,1862.05,1851.33,1860.0699
1611792000,1829.27,1846.34,1820.79,1838.85
1611878400,1844.92,1846.0699,1808.26,1808.78
1612137600,1806.63,1832.6801,1806.63,1829.84
1612224000,1837.6899,1847.98,1831.0601,1847.02
1612310400,1858.5,1871.09,1857.41,1871.09
1612396800,1870.12,1877.34,1861.64,1865.12
1612483200,1880.7,1892.05,1876.26,1890.95
1612742400,1898.37,1924.42,1898.3199,1923.95
1612828800,1926.54,1931.29,1915.95,1925.54
1612915200,1921.26,1934.75,1919.14,1930.8199
1613088000,1936.64,1937.74,1927.62,1933.88
1613347200,1945.77,1956.6,1942.54,1953.9399
1613433600,1959.8,1974.99,1955.76,1965.08
1613520000,1963.54,1967.74,1954.6801,1961.49
1613606400,1962.03,1967.26,1937.63,1941.91
1613692800,1927.45,1934.98,1921.88,1928.95
1613952000,1947.35,1952.86,1936.23,1938.35
1614124800,1934.48,1934.51,1903.0699,1903.0699
1614211200,1927.11,1931.27,1922.45,1926.23
1614297600,1903.84,1903.84,1864.49,1864.49
1614556800,1888.61,1903.97,1887.28,1902.48
1614643200,1915.17,1915.17,1883.3101,1894.85
1614729600,1899.55,1905.41,1890.86,1904.54
1614816000,1889.5,1894.02,1865.47,1884.74
1614902400,1876.85,1896.1801,1859.88,1896.1801
1615161600,1916.33,1919.62,1885.49,1893.58
1615248000,1902.89,1918.25,1893.71,1917.6801
1615334400,1918.16,1922.87,1912.97,1919.74
1615420800,1921.0601,1927.4,1916.24,1924.92
1615507200,1929.33,1951.0601,1922.54,1951.0601
1615766400,1958.6801,1968.73,1953.66,1968.73
1615852800,1967.62,1981.5,1967.52,1981.5
1615939200,1972.4301,1984.03,1971.36,1984.03
1616025600,1995.48,2011.58,1992.54,2008.51
1616112000,1994.79,2013.71,1994.4301,2012.21
1616371200,1996.66,2000.01,1980.71,1990.1801
1616457600,2000.26,2002.74,1971.48,1971.48
1616544000,1954.9,1962.16,1924.98,1928.58
1616630400,1940.76,1962.05,1939.73,1955.55
1616716800,1976.54,1986.5601,1972.88,1984.16
1616976000,2004.11,2005.75,1975.09,1993.34
1617062400,1980.42,1982.95,1967.13,1977.86
1617148800,1966.63,1976.8199,1954,1954
1617235200,1971.78,1974.2,1953.83,1957.64
1617321600,1975.01,1980.02,1964.2,1971.62
1617580800,1979.55,1986.49,1973.6899,1983.54
1617667200,1989.09,1989.09,1951.64,1954.34
1617753600,1961.03,1970.36,1950.48,1967.4301
1617840000,1962.9301,1962.9301,1946.33,1951.86
1617926400,1958.99,1978.6801,1957.8101,1959.47
1618185600,1967.3,1968.62,1954.59,1954.59
1618272000,1957.91,1971.78,1955.89,1958.55
1618358400,1953.92,1955.52,1946.17,1952.1801
