time,open,high,low,close
1755486000,23877.25,23879.5,23856,23857.75
1755489600,23857.25,23860,23845.25,23848.75
1755493200,23849.25,23858.5,23841.75,23852
1755496800,23852,23854.75,23771.25,23802.5
1755500400,23803,23816.25,23780.5,23806.25
1755504000,23805.5,23811.75,23743.5,23778.5
1755507600,23779,23781,23739.5,23759.5
1755511200,23758.75,23792,23756.75,23788
1755514800,23788.25,23791,23746.75,23770.75
1755518400,23770.25,23777,23746.25,23775.5
1755522000,23775,23817.25,23735,23749
1755525600,23749,23824.25,23719,23778
1755529200,23777.5,23784.25,23728.75,23747.75
1755532800,23747.25,23780.5,23722.5,23735
1755536400,23735.25,23800,23733,23760
1755540000,23761.25,23802,23748.25,23795.5
1755543600,23795.5,23816.25,23784.5,23797
1755547200,23797,23806.25,23783.75,23788
1755554400,23800.75,23838,23792.25,23820.25
1755558000,23820.25,23824.5,23802,23804.75
1755561600,23805.5,23805.5,23761,23780.75
1755565200,23782.75,23792.25,23770.5,23771
1755568800,23770.75,23784.75,23762.25,23764
1755572400,23764.25,23787.5,23750.5,23753.75
1755576000,23754.25,23761.25,23738.5,23757.75
1755579600,23757.75,23763.75,23730.75,23736.25
1755583200,23735.5,23767,23734,23763.25
1755586800,23763,23772.25,23747.75,23770.5
1755590400,23770,23787.75,23745.5,23786.75
1755594000,23786.5,23804.75,23781.75,23787.25
1755597600,23787.75,23790.75,23751,23763.75
1755601200,23763.5,23777.75,23754.5,23775.25
1755604800,23774.5,23783,23739,23744
1755608400,23744,23770.5,23638.5,23678.75
1755612000,23678.25,23728.75,23540,23540.75
1755615600,23541,23589.5,23514.5,23559.25
1755619200,23558.75,23577.75,23472.75,23482.25
1755622800,23482.75,23517.25,23445,23507
1755626400,23507,23508,23444.25,23462.25
1755630000,23462,23477,23426,23470.25
1755633600,23471,23487.5,23463.5,23473.5
1755640800,23461,23485.5,23450,23458.25
1755644400,23458.25,23467.5,23413.5,23422
1755648000,23423.25,23424,23396.75,23415.25
1755651600,23414,23424.75,23367.75,23377.75
1755655200,23379.25,23394.75,23368,23392.5
1755658800,23392.25,23395.5,23336.5,23345.25
1755662400,23344.5,23368.75,23343.25,23352
1755666000,23351.75,23366.75,23334.25,23365.5
1755669600,23365,23392,23344.25,23388.75
1755673200,23388.5,23430.5,23386,23399.5
1755676800,23399.5,23421.5,23371.25,23414.25
1755680400,23414.75,23439.75,23406.75,23432.5
1755684000,23433.25,23442,23403.75,23425.25
1755687600,23425,23452,23385.75,23414.25
1755691200,23413.25,23436.25,23396.5,23426.75
1755694800,23427,23432,23146,23173.25
1755698400,23174,23215,23035,23057
1755702000,23057.5,23266,23046,23171.75
1755705600,23171.25,23305,23168.75,23234
1755709200,23233.5,23315.5,23225.25,23264.5
1755712800,23264.5,23281,23191,23243.75
1755716400,23243.75,23368.75,23243.75,23324.75
1755720000,23325.25,23331,23307,23319
1755727200,23323,23342.5,23313.25,23320
1755730800,23319.75,23330,23305.75,23318.5
1755734400,23318.5,23323.5,23268.5,23292.25
1755738000,23291.5,23355,23267.25,23353.5
1755741600,23353,23369.25,23341.5,23354.5
1755745200,23354.25,23360.25,23336.25,23342
1755748800,23341.5,23346.75,23330,23340.25
1755752400,23340,23349,23311.25,23340.75
1755756000,23340.5,23368.25,23331.75,23354.5
1755759600,23354,23359.5,23321.75,23343
1755763200,23343.5,23357.5,23295.25,23298.25
1755766800,23298,23328.75,23290,23304.75
1755770400,23304.5,23318.25,23273,23312.5
1755774000,23312,23334.25,23264.5,23281
1755777600,23281.5,23281.5,23215.25,23224
1755781200,23223.5,23290.25,23175.75,23187.75
1755784800,23184.5,23348.25,23156,23294.75
1755788400,23295,23312.75,23191.25,23204.5
1755792000,23204.25,23213.75,23150.5,23161.25
1755795600,23161.5,23224.25,23119,23215
1755799200,23214.5,23235,23179.5,23225.5
1755802800,23225,23255.25,23203.5,23217.5
1755806400,23217.5,23226.25,23200,23221.75
1755813600,23225.25,23250.25,23223.25,23244.5
1755817200,23244,23252.5,23231,23248.25
1755820800,23249.5,23250,23181,23212.5
1755824400,23214,23221.75,23192.25,23207
1755828000,23207,23233.75,23203,23206.75
1755831600,23207,23211.25,23191.75,23194.75
1755835200,23194.5,23215.75,23193,23209.5
1755838800,23209.75,23212.25,23181,23191.25
1755842400,23190.25,23191.5,23076.75,23139.5
1755846000,23139.25,23200.25,23134.25,23196.5
1755849600,23196.25,23256.5,23191,23253
1755853200,23253.75,23254.25,23230.75,23251.75
1755856800,23253,23274.75,23251,23265.5
1755860400,23265.75,23280.75,23240.75,23253.25
1755864000,23252.25,23275,23239.5,23242.75
1755867600,23242,23342.25,23205.5,23268.5
1755871200,23268.75,23647.5,23268.75,23602.75
1755874800,23603.75,23650,23565,23569
1755878400,23569.25,23591.5,23507.25,23528.5
1755882000,23528.25,23625,23527.75,23605.75
1755885600,23606.25,23616.75,23582.25,23586.5
1755889200,23586,23593.75,23531.25,23565
1755892800,23565,23587.5,23549.25,23582.75
1756072800,23602,23607.5,23545,23572.5
1756076400,23571.25,23589.25,23561.25,23574.75
1756080000,23575.25,23598,23550,23556.25
1756083600,23555.75,23558.5,23534,23534.25
1756087200,23535.75,23550,23522.25,23524.75
1756090800,23523.75,23552.25,23520.5,23547.5
1756094400,23547.5,23559.5,23543.5,23554.75
1756098000,23554.75,23568,23550.5,23565.5
1756101600,23565.5,23568.5,23518.75,23522.25
1756105200,23522.25,23536.5,23507.75,23526.25
1756108800,23526.25,23537.75,23507,23509.5
1756112400,23509.25,23513.75,23485.75,23504
1756116000,23504,23504.5,23462,23480.25
1756119600,23480.75,23501,23470,23497.5
1756123200,23497.5,23498,23462.75,23479.25
1756126800,23479.25,23519.5,23443.25,23519.25
1756130400,23519,23574.25,23505,23571
1756134000,23570.75,23616.25,23564.25,23601.25
1756137600,23600.75,23613.75,23588.75,23596.25
