time,open,high,low,close
1613343600,3936.5,3959.25,3918.75,3929.25
1613516400,3929,3932.25,3896.5,3927
1613602800,3928.25,3936,3880.5,3910.75
1613689200,3910.5,3931,3890.25,3899.25
1613948400,3905.5,3914.5,3861.25,3877.5
1614034800,3878,3896,3804.75,3876
1614121200,3876.25,3927.75,3851.75,3923.5
1614207600,3923.5,3934.5,3810.25,3822
1614294000,3823.25,3858.5,3785,3807.75
1614553200,3817.25,3912,3812.5,3903.25
1614639600,3903.25,3906.5,3865.5,3866.75
1614726000,3867.5,3898,3813,3815
1614812400,3818,3842.25,3720.5,3766.75
1614898800,3765.5,3850,3728.5,3840.5
1615158000,3854.75,3878.75,3796.25,3829.5
1615244400,3831.25,3901.25,3826.25,3871.75
1615330800,3878.5,3916.25,3856.25,3907.75
1615417200,3907.75,3958.5,3893,3935
1615503600,3937.5,3947.5,3910.25,3941.75
1615759200,3945.75,3969.75,3922.25,3966
1615845600,3957.75,3970.75,3942.75,3957.5
1615932000,3957.25,3973.5,3925,3961.25
1616018400,3962,3978.5,3900.5,3910.5
1616104800,3910.75,3923.5,3875,3896.75
1616364000,3893.5,3944.5,3885,3932.75
1616450400,3933.25,3938.75,3890.5,3903.75
1616536800,3905.75,3931.5,3877.5,3882.75
1616623200,3882.75,3909.5,3843.25,3907.25
1616709600,3907.5,3968,3900.75,3962.25
1616968800,3962.25,3971.25,3928.75,3963
1617055200,3965.25,3968.5,3933.75,3949.5
1617141600,3949.5,3983.75,3941.5,3966.25
1617228000,3967.5,4015.25,3964.5,4014.25
1617314400,4014.5,4038,4012.5,4027.25
1617573600,4030,4073.75,4021,4070.25
1617660000,4069.75,4076,4052.25,4066.5
1617746400,4067,4075.5,4056.5,4075.25
1617832800,4074.25,4098.5,4072.5,4098
1617919200,4098,4121.5,4081,4114
1618178400,4114.25,4124.5,4104.5,4122.5
1618264800,4122.75,4139.75,4101.25,4134.25
1618351200,4134.75,4144,4113,4123.25
1618437600,4123.5,4166.5,4119.5,4162.5
1618524000,4162.75,4183.5,4154.25,4172.25
1618783200,4165,4174.75,4141.75,4156.5
1618869600,4156.25,4167.25,4110.5,4120.25
1618956000,4121.25,4167.25,4113,4156.75
1619042400,4157.5,4171.75,4115.25,4130
1619128800,4129,4186.75,4127.5,4166
1619388000,4170.75,4186,4163.75,4181.25
1619474400,4181.5,4192.5,4166.75,4180.25
1619560800,4180.25,4193.75,4172.75,4184.75
1619647200,4184.75,4211,4168,4200
1619733600,4200.75,4201.5,4167.25,4180.5
1619992800,4181.5,4202.5,4181,4183.5
1620079200,4184.25,4185.5,4120.5,4158.25
1620165600,4158.25,4180,4153,4158.25
1620252000,4158.75,4197.25,4140.5,4196.25
1620338400,4197.5,4232.25,4191.75,4226.75
1620597600,4226.75,4238.25,4172,4175.75
1620684000,4176.75,4185.5,4103.75,4140
1620770400,4140,4150.5,4051,4052
1620856800,4053.5,4126.75,4029.25,4110.75
1620943200,4112.5,4178.25,4105.25,4173.25
1621202400,4169,4178.75,4136.5,4160.5
1621288800,4159,4179.5,4111.5,4114.75
1621375200,4114,4123,4055.5,4107.75
1621461600,4107.75,4169.25,4084.5,4152
1621548000,4152.5,4185,4147,4157.75
1621807200,4151.5,4206.25,4142.5,4199.25
1621893600,4199.25,4212.75,4179.25,4188.5
1621980000,4188,4204.25,4180.5,4193.75
1622066400,4193,4211.5,4177.75,4211.25
1622152800,4211.25,4217.5,4201,4203.25
1622412000,4206.5,4230,4190,4198.5
1622584800,4198.5,4215,4190.75,4206.75
1622671200,4208,4213.25,4165.25,4191.25
1622757600,4190.75,4232,4177,4227.75
1623016800,4232.25,4232.5,4214,4227.25
1623103200,4227.5,4236.75,4205.75,4225.25
1623189600,4225.5,4235,4217,4222.25
1623276000,4222.25,4249,4207,4238.5
1623362400,4239.5,4247.75,4230.75,4245
1623621600,4248,4257.5,4233.5,4255
1623708000,4246.25,4258.25,4228.25,4237.5
1623794400,4238,4241.5,4190.25,4202.5
1623880800,4204.25,4222.75,4183,4215.5
1623967200,4216,4220,4140.75,4141.75
1624226400,4142.5,4219.75,4126.75,4218.5
1624312800,4219.25,4245.5,4205.75,4236.75
1624399200,4237.5,4248.25,4230.5,4233.5
1624485600,4233.75,4263.75,4231.75,4262.25
1624572000,4262,4276.75,4253.5,4274.5
1624831200,4275,4282,4264.25,4281.25
1624917600,4280.5,4291,4271.75,4284.25
1625004000,4284.75,4294.25,4269.25,4293.5
1625090400,4294.25,4312,4286,4309.5
1625176800,4309.75,4347,4308,4338.75
1625436000,4341,4348,4305.25,4328.25
1625608800,4328,4353.25,4320.25,4351.75
1625695200,4352.25,4352.25,4279.25,4310.25
1625781600,4310.25,4364,4293.25,4362
1626040800,4362,4379.25,4341.75,4375.75
1626127200,4377,4383.75,4356.5,4359.25
1626213600,4359.5,4384.5,4350,4366.25
1626300000,4366.5,4370.25,4332.5,4348
1626386400,4347.75,4368,4314.25,4318.5
1626645600,4320,4320.75,4224,4261
1626732000,4262.75,4329,4252.75,4319
1626818400,4318.75,4355.25,4310,4355.25
1626904800,4355,4371.5,4341.5,4371
1626991200,4371.5,4408.25,4367.25,4399.25
1627250400,4400.5,4416.75,4375.5,4415
1627336800,4415.75,4416,4364.75,4383.5
1627423200,4380,4407.75,4377.5,4392
1627509600,4393.75,4422.5,4380.5,4397
1627596000,4394.25,4405,4370.75,4395.25
1627855200,4396.5,4419.75,4377.25,4383.75
1627941600,4383.75,4417,4365.25,4408.75
1628028000,4409.75,4415,4391.25,4396.5
1628114400,4396.25,4422.75,4393.75,4421
1628200800,4420.25,4433.25,4416,4430.25
1628460000,4428,4432,4412.25,4427.5
1628546400,4427.25,4438.25,4416.5,4429.5
1628632800,4429.25,4443.25,4420.75,4441.5
1628719200,4440,4456.25,4430.25,4456
1628805600,4455.75,4463.25,4451,4459.75
1629064800,4456.25,4476.5,4432.5,4472
1629151200,4472,4472.25,4411.75,4437.5
1629237600,4436.75,4449.75,4381.5,4388.5
1629324000,4389.75,4414.75,4347.75,4403.25
1629410400,4403.75,4440.5,4371.75,4437.5
1629669600,4435,4485.75,4433.5,4481.25
1629756000,4481,4492,4476.75,4483.75
1629842400,4483.5,4498,4476.25,4493.5
1629928800,4493.75,4494.25,4465,4470
1630015200,4470,4510,4462.25,4507.5
1630274400,4508.75,4534.5,4500.75,4530
1630360800,4529.5,4542.25,4512.5,4528
1630447200,4527.75,4540,4519.25,4522.75
1630533600,4522.5,4544,4516,4536.5
1630620000,4536.75,4549.5,4519.25,4533.75
1630879200,4533,4548,4510.75,4517.75
1631052000,4517.5,4524.75,4492,4511.25
1631138400,4511,4529.5,4485.5,4490.75
1631224800,4491.25,4518.25,4456.5,4461
1631484000,4461,4492.75,4444.75,4476
